
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
14.7763 5.91051 5.1717 0.0012409 0.0010938 8.87677 
CV Recruit
0.366724 
Alternative 1 Alternative  Stock: Model_1_goa_re_2021.dat
Catch Model_1_goa_re_2021.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 0.574153 0.615453 0.407204 0.407204 0.407204 0.407204 1.83187e-15 
2022  0 0.574153 0.615453 0.487001 0.487001 0.487001 0.487001 8.75927e-14 
2023  0 0.574153 0.615453 0.775037 0.77504 0.77504 0.775044 2.08733e-06 
2024  0 0.574153 0.615453 0.75826 0.758271 0.758272 0.758288 8.737e-06 
2025  0 0.574153 0.615453 0.74974 0.749779 0.749783 0.749841 3.20914e-05 
2026  0 0.574153 0.615453 0.749453 0.749578 0.749591 0.749777 0.000102102 
2027  0 0.574153 0.615453 0.727497 0.727829 0.727866 0.728361 0.0002724 
2028  0 0.574153 0.615453 0.70631 0.707022 0.707111 0.708125 0.000583516 
2029  0 0.574153 0.615453 0.68897 0.690148 0.690275 0.69199 0.000947775 
2030  0 0.574153 0.615453 0.673976 0.675664 0.675774 0.677886 0.00125378 
2031  0 0.574153 0.615453 0.660213 0.662295 0.662407 0.664894 0.00151406 
2032  0 0.574153 0.615453 0.648715 0.651148 0.651257 0.654116 0.00177178 
2033  0 0.574153 0.615453 0.63891 0.642087 0.642156 0.646143 0.00224513 
2034  0 0.574153 0.615453 0.629317 0.63438 0.634885 0.642124 0.00391739 

Spawning_Biomass Model_1_goa_re_2021.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 14.7763 5.91051 5.1717 8.68089 8.68089 8.68089 8.68089 7.99361e-14 
2022 14.7763 5.91051 5.1717 8.61655 8.61655 8.61655 8.61655 4.42845e-08 
2023 14.7763 5.91051 5.1717 8.48982 8.48982 8.48982 8.48982 1.03579e-07 
2024 14.7763 5.91051 5.1717 8.29253 8.29253 8.29253 8.29253 9.9593e-08 
2025 14.7763 5.91051 5.1717 8.11571 8.11571 8.11571 8.11572 9.54896e-08 
2026 14.7763 5.91051 5.1717 7.94824 7.94831 7.94832 7.94844 6.44543e-05 
2027 14.7763 5.91051 5.1717 7.78185 7.78205 7.78208 7.78237 0.000163966 
2028 14.7763 5.91051 5.1717 7.61603 7.61652 7.61657 7.61725 0.000389577 
2029 14.7763 5.91051 5.1717 7.45233 7.45366 7.4538 7.45579 0.00108523 
2030 14.7763 5.91051 5.1717 7.29261 7.29599 7.29638 7.30144 0.00278769 
2031 14.7763 5.91051 5.1717 7.14127 7.14862 7.14956 7.16021 0.00607538 
2032 14.7763 5.91051 5.1717 6.99161 7.00629 7.00803 7.02944 0.0121898 
2033 14.7763 5.91051 5.1717 6.85394 6.88016 6.88344 6.92232 0.0221328 
2034 14.7763 5.91051 5.1717 6.72596 6.77193 6.77629 6.84067 0.0367919 

Fishing_mortalityModel_1_goa_re_2021.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.0381281 0.0459618 0.0194333 0.0194333 0.0194333 0.0194333 2.42861e-17 
2022  0 0.0381281 0.0459618 0.023413 0.023413 0.023413 0.023413 1.25219e-08 
2023  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2024  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2025  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2026  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2027  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2028  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2029  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2030  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2031  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2032  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2033  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2034  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 

Total_BiomassModel_1_goa_re_2021.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 81.0512 20.7663 19.0773 26.1606 26.1606 26.1606 26.1606 8.17124e-14 
2022 81.0512 20.7663 19.0773 26.0044 26.0328 26.0373 26.0862 0.0257726 
2023 81.0512 20.7663 19.0773 25.7731 25.8373 25.8439 25.9311 0.0509435 
2024 81.0512 20.7663 19.0773 25.2552 25.3634 25.374 25.5278 0.084274 
2025 81.0512 20.7663 19.0773 24.7653 24.9307 24.9418 25.157 0.125847 
2026 81.0512 20.7663 19.0773 24.2896 24.5205 24.5378 24.8333 0.174492 
2027 81.0512 20.7663 19.0773 23.8258 24.1345 24.1529 24.5377 0.228824 
2028 81.0512 20.7663 19.0773 23.3973 23.7925 23.8121 24.2972 0.285789 
2029 81.0512 20.7663 19.0773 23.0063 23.4934 23.5102 24.1095 0.346231 
2030 81.0512 20.7663 19.0773 22.6204 23.2345 23.2427 23.9264 0.407285 
2031 81.0512 20.7663 19.0773 22.2951 23.0012 23.0056 23.807 0.470382 
2032 81.0512 20.7663 19.0773 21.9891 22.7994 22.7984 23.6646 0.533381 
2033 81.0512 20.7663 19.0773 21.7203 22.6013 22.616 23.5896 0.596327 
2034 81.0512 20.7663 19.0773 21.4686 22.4256 22.4537 23.4665 0.658658 
Alternative 2 Alternative  Stock: Model_1_goa_re_2021.dat
Catch Model_1_goa_re_2021.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 0.574153 0.615453 0.407204 0.407204 0.407204 0.407204 1.83187e-15 
2022  0 0.574153 0.615453 0.487001 0.487001 0.487001 0.487001 8.75927e-14 
2023  0 0.574153 0.615453 0.365204 0.365205 0.365205 0.365207 9.74003e-07 
2024  0 0.574153 0.615453 0.364262 0.364267 0.364268 0.364275 4.07703e-06 
2025  0 0.574153 0.615453 0.36684 0.366858 0.36686 0.366887 1.49766e-05 
2026  0 0.574153 0.615453 0.37307 0.373129 0.373135 0.373222 4.76626e-05 
2027  0 0.574153 0.615453 0.368772 0.368927 0.368944 0.369175 0.000127236 
2028  0 0.574153 0.615453 0.364398 0.364731 0.364773 0.365247 0.000272849 
2029  0 0.574153 0.615453 0.361437 0.361988 0.362048 0.362849 0.000443778 
2030  0 0.574153 0.615453 0.359219 0.360011 0.360062 0.361052 0.000587796 
2031  0 0.574153 0.615453 0.35724 0.358216 0.358269 0.359437 0.000710596 
2032  0 0.574153 0.615453 0.356014 0.357157 0.357207 0.358551 0.000832515 
2033  0 0.574153 0.615453 0.355302 0.356796 0.356828 0.358705 0.00105722 
2034  0 0.574153 0.615453 0.354421 0.356822 0.357054 0.36048 0.0018547 

Spawning_Biomass Model_1_goa_re_2021.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 14.7763 5.91051 5.1717 8.68089 8.68089 8.68089 8.68089 7.99361e-14 
2022 14.7763 5.91051 5.1717 8.61655 8.61655 8.61655 8.61655 4.42845e-08 
2023 14.7763 5.91051 5.1717 8.56076 8.56076 8.56076 8.56076 1.04459e-07 
2024 14.7763 5.91051 5.1717 8.52824 8.52824 8.52824 8.52824 1.02495e-07 
2025 14.7763 5.91051 5.1717 8.5095 8.5095 8.5095 8.5095 1.00281e-07 
2026 14.7763 5.91051 5.1717 8.49417 8.49425 8.49426 8.49438 6.44887e-05 
2027 14.7763 5.91051 5.1717 8.47393 8.47414 8.47416 8.47445 0.000164134 
2028 14.7763 5.91051 5.1717 8.44679 8.44728 8.44733 8.44802 0.000390388 
2029 14.7763 5.91051 5.1717 8.41394 8.41527 8.41541 8.41741 0.00108938 
2030 14.7763 5.91051 5.1717 8.37708 8.38047 8.38087 8.38595 0.00280393 
2031 14.7763 5.91051 5.1717 8.34111 8.34852 8.34946 8.36021 0.00612237 
2032 14.7763 5.91051 5.1717 8.29801 8.31282 8.31458 8.33619 0.012307 
2033 14.7763 5.91051 5.1717 8.26011 8.28666 8.28995 8.32928 0.0223915 
2034 14.7763 5.91051 5.1717 8.22563 8.27224 8.27666 8.34181 0.0373463 

