
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
14.7763 5.91051 5.1717 0.0012409 0.0010938 8.87677 
CV Recruit
0.366724 
Alternative 1 Alternative  Stock: Model_1_goa_re_2021.dat
Catch Model_1_goa_re_2021.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 0.574153 0.615453 0.407204 0.407204 0.407204 0.407204 1.83187e-15 
2022  0 0.574153 0.615453 0.487001 0.487001 0.487001 0.487001 8.75927e-14 
2023  0 0.574153 0.615453 0.361636 0.361636 0.361636 0.361636 3.29357e-12 
2024  0 0.574153 0.615453 0.353812 0.353812 0.353812 0.353812 1.28934e-11 
2025  0 0.574153 0.615453 0.779034 0.779073 0.779077 0.779135 3.22716e-05 
2026  0 0.574153 0.615453 0.777233 0.777359 0.777371 0.777558 0.000102279 
2027  0 0.574153 0.615453 0.753706 0.754039 0.754076 0.754571 0.00027258 
2028  0 0.574153 0.615453 0.731016 0.731728 0.731818 0.732832 0.000583708 
2029  0 0.574153 0.615453 0.712249 0.713426 0.713554 0.715269 0.000947969 
2030  0 0.574153 0.615453 0.695887 0.697576 0.697685 0.699797 0.00125396 
2031  0 0.574153 0.615453 0.680802 0.682884 0.682996 0.685484 0.00151421 
2032  0 0.574153 0.615453 0.66803 0.670463 0.670572 0.673431 0.00177191 
2033  0 0.574153 0.615453 0.657005 0.660182 0.660251 0.664238 0.0022453 
2034  0 0.574153 0.615453 0.64625 0.651314 0.651819 0.659059 0.00391775 

Spawning_Biomass Model_1_goa_re_2021.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 14.7763 5.91051 5.1717 8.68089 8.68089 8.68089 8.68089 7.99361e-14 
2022 14.7763 5.91051 5.1717 8.61655 8.61655 8.61655 8.61655 4.42845e-08 
2023 14.7763 5.91051 5.1717 8.56137 8.56137 8.56137 8.56137 2.6924e-07 
2024 14.7763 5.91051 5.1717 8.5315 8.5315 8.5315 8.5315 1.17384e-06 
2025 14.7763 5.91051 5.1717 8.44467 8.44467 8.44467 8.44467 2.07757e-06 
2026 14.7763 5.91051 5.1717 8.26415 8.26422 8.26424 8.26436 6.63217e-05 
2027 14.7763 5.91051 5.1717 8.08402 8.08422 8.08424 8.08454 0.000165781 
2028 14.7763 5.91051 5.1717 7.90392 7.90441 7.90446 7.90515 0.000391314 
2029 14.7763 5.91051 5.1717 7.72575 7.72708 7.72722 7.72922 0.00108696 
2030 14.7763 5.91051 5.1717 7.55156 7.55495 7.55534 7.56039 0.00278947 
2031 14.7763 5.91051 5.1717 7.38604 7.39339 7.39433 7.40498 0.0060773 
2032 14.7763 5.91051 5.1717 7.22225 7.23693 7.23867 7.26008 0.0121921 
2033 14.7763 5.91051 5.1717 7.07082 7.09705 7.10033 7.13921 0.0221357 
2034 14.7763 5.91051 5.1717 6.92941 6.97539 6.97975 7.04413 0.0367957 

Fishing_mortalityModel_1_goa_re_2021.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.0381281 0.0459618 0.0194333 0.0194333 0.0194333 0.0194333 2.42861e-17 
2022  0 0.0381281 0.0459618 0.023413 0.023413 0.023413 0.023413 1.25219e-08 
2023  0 0.0381281 0.0459618 0.0176151 0.0176152 0.0176152 0.0176153 4.73796e-08 
2024  0 0.0381281 0.0459618 0.0172723 0.0172727 0.0172727 0.017273 1.95649e-07 
2025  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2026  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2027  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2028  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2029  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2030  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2031  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2032  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2033  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2034  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 

Total_BiomassModel_1_goa_re_2021.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 81.0512 20.7663 19.0773 26.1606 26.1606 26.1606 26.1606 8.17124e-14 
2022 81.0512 20.7663 19.0773 26.0044 26.0328 26.0373 26.0862 0.0257726 
2023 81.0512 20.7663 19.0773 25.7731 25.8373 25.8439 25.9311 0.0509435 
2024 81.0512 20.7663 19.0773 25.6682 25.7764 25.787 25.9408 0.0842765 
2025 81.0512 20.7663 19.0773 25.5744 25.7398 25.7509 25.9661 0.125859 
2026 81.0512 20.7663 19.0773 25.0534 25.2843 25.3016 25.5972 0.174506 
2027 81.0512 20.7663 19.0773 24.5456 24.8543 24.8728 25.2576 0.228839 
2028 81.0512 20.7663 19.0773 24.0749 24.47 24.4897 24.9748 0.285805 
2029 81.0512 20.7663 19.0773 23.6432 24.1303 24.1471 24.7464 0.346247 
2030 81.0512 20.7663 19.0773 23.2184 23.8325 23.8407 24.5244 0.407303 
2031 81.0512 20.7663 19.0773 22.856 23.5621 23.5666 24.368 0.470399 
2032 81.0512 20.7663 19.0773 22.5148 23.3251 23.324 24.1903 0.533399 
2033 81.0512 20.7663 19.0773 22.2125 23.0935 23.1082 24.0819 0.596344 
2034 81.0512 20.7663 19.0773 21.9291 22.8861 22.9142 23.9271 0.658674 
Alternative 2 Alternative  Stock: Model_1_goa_re_2021.dat
Catch Model_1_goa_re_2021.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 0.574153 0.615453 0.407204 0.407204 0.407204 0.407204 1.83187e-15 
2022  0 0.574153 0.615453 0.487001 0.487001 0.487001 0.487001 8.75927e-14 
2023  0 0.574153 0.615453 0.361636 0.361636 0.361636 0.361636 3.29357e-12 
2024  0 0.574153 0.615453 0.353812 0.353812 0.353812 0.353812 1.28934e-11 
2025  0 0.574153 0.615453 0.367078 0.367096 0.367098 0.367125 1.506e-05 
2026  0 0.574153 0.615453 0.3733 0.373359 0.373365 0.373452 4.77433e-05 
2027  0 0.574153 0.615453 0.368993 0.369149 0.369166 0.369397 0.000127313 
2028  0 0.574153 0.615453 0.364611 0.364945 0.364986 0.365461 0.000272922 
2029  0 0.574153 0.615453 0.361642 0.362193 0.362253 0.363054 0.000443843 
2030  0 0.574153 0.615453 0.359416 0.360208 0.360259 0.361249 0.000587851 
2031  0 0.574153 0.615453 0.357429 0.358405 0.358458 0.359626 0.000710642 
2032  0 0.574153 0.615453 0.356194 0.357338 0.357388 0.358732 0.000832555 
2033  0 0.574153 0.615453 0.355475 0.356969 0.357001 0.358878 0.00105727 
2034  0 0.574153 0.615453 0.354586 0.356987 0.35722 0.360646 0.00185475 

Spawning_Biomass Model_1_goa_re_2021.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 14.7763 5.91051 5.1717 8.68089 8.68089 8.68089 8.68089 7.99361e-14 
2022 14.7763 5.91051 5.1717 8.61655 8.61655 8.61655 8.61655 4.42845e-08 
2023 14.7763 5.91051 5.1717 8.56137 8.56137 8.56137 8.56137 2.6924e-07 
2024 14.7763 5.91051 5.1717 8.5315 8.5315 8.5315 8.5315 1.17384e-06 
2025 14.7763 5.91051 5.1717 8.51519 8.51519 8.51519 8.5152 2.09521e-06 
2026 14.7763 5.91051 5.1717 8.49976 8.49983 8.49984 8.49997 6.64008e-05 
2027 14.7763 5.91051 5.1717 8.47939 8.47959 8.47961 8.47991 0.000166023 
2028 14.7763 5.91051 5.1717 8.4521 8.45259 8.45264 8.45333 0.000392212 
2029 14.7763 5.91051 5.1717 8.41908 8.42042 8.42056 8.42256 0.00109117 
2030 14.7763 5.91051 5.1717 8.38205 8.38545 8.38585 8.39093 0.00280565 
2031 14.7763 5.91051 5.1717 8.34591 8.35332 8.35427 8.36501 0.00612402 
2032 14.7763 5.91051 5.1717 8.30263 8.31744 8.3192 8.34081 0.0123086 
2033 14.7763 5.91051 5.1717 8.26454 8.2911 8.29439 8.33372 0.022393 
2034 14.7763 5.91051 5.1717 8.22988 8.27649 8.28091 8.34606 0.0373477 

