
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
14.7763 5.91051 5.1717 0.0012409 0.0010938 8.87677 
CV Recruit
0.366724 
Alternative 1 Alternative  Stock: Model_1_goa_re_2021.dat
Catch Model_1_goa_re_2021.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 0.574153 0.615453 0.424885 0.424885 0.424885 0.424885 1.27676e-15 
2022  0 0.574153 0.615453 0.376003 0.376003 0.376003 0.376003 3.14169e-14 
2023  0 0.574153 0.615453 0.364902 0.364902 0.364902 0.364902 3.34404e-12 
2024  0 0.574153 0.615453 0.776391 0.776402 0.776403 0.776419 8.77029e-06 
2025  0 0.574153 0.615453 0.76692 0.766959 0.766963 0.767021 3.21235e-05 
2026  0 0.574153 0.615453 0.765717 0.765843 0.765855 0.766041 0.000102135 
2027  0 0.574153 0.615453 0.742831 0.743163 0.7432 0.743695 0.000272434 
2028  0 0.574153 0.615453 0.720756 0.721468 0.721557 0.722571 0.000583555 
2029  0 0.574153 0.615453 0.702571 0.703749 0.703876 0.705591 0.000947816 
2030  0 0.574153 0.615453 0.686763 0.688451 0.688561 0.690673 0.00125382 
2031  0 0.574153 0.615453 0.672213 0.674295 0.674407 0.676895 0.00151409 
2032  0 0.574153 0.615453 0.659961 0.662394 0.662503 0.665362 0.00177181 
2033  0 0.574153 0.615453 0.649437 0.652614 0.652683 0.65667 0.00224517 
2034  0 0.574153 0.615453 0.639163 0.644226 0.644731 0.65197 0.00391748 

Spawning_Biomass Model_1_goa_re_2021.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2021 14.7763 5.91051 5.1717 8.67785 8.67785 8.67785 8.67785 1.24345e-14 
2022 14.7763 5.91051 5.1717 8.62839 8.62839 8.62839 8.62839 3.4027e-08 
2023 14.7763 5.91051 5.1717 8.59895 8.59895 8.59895 8.59895 2.46112e-07 
2024 14.7763 5.91051 5.1717 8.49533 8.49533 8.49533 8.49534 4.67351e-07 
2025 14.7763 5.91051 5.1717 8.31068 8.31068 8.31068 8.31068 4.49243e-07 
2026 14.7763 5.91051 5.1717 8.13499 8.13507 8.13508 8.1352 6.47894e-05 
2027 14.7763 5.91051 5.1717 7.96004 7.96024 7.96026 7.96055 0.00016429 
2028 14.7763 5.91051 5.1717 7.78541 7.78589 7.78594 7.78663 0.000389886 
2029 14.7763 5.91051 5.1717 7.61286 7.61419 7.61433 7.61632 0.00108554 
2030 14.7763 5.91051 5.1717 7.44437 7.44775 7.44814 7.45319 0.00278803 
2031 14.7763 5.91051 5.1717 7.28448 7.29184 7.29277 7.30343 0.00607577 
2032 14.7763 5.91051 5.1717 7.12633 7.14101 7.14275 7.16415 0.0121904 
2033 14.7763 5.91051 5.1717 6.98035 7.00658 7.00986 7.04873 0.0221335 
2034 14.7763 5.91051 5.1717 6.84441 6.89038 6.89474 6.95913 0.0367929 

Fishing_mortalityModel_1_goa_re_2021.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2021  0 0.0381281 0.0459618 0.0202855 0.0202855 0.0202855 0.0202855 1.70003e-16 
2022  0 0.0381281 0.0459618 0.0180443 0.0180443 0.0180443 0.0180443 9.60811e-09 
2023  0 0.0381281 0.0459618 0.0176977 0.0176978 0.0176978 0.0176978 4.73507e-08 
2024  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2025  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2026  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2027  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2028  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2029  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2030  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2031  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2032  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2033  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 
2034  0 0.0381281 0.0459618 0.0381281 0.0381281 0.0381281 0.0381281 2.77556e-17 

Total_BiomassModel_1_goa_re_2021.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2021 81.0512 20.7663 19.0773 26.1606 26.1606 26.1606 26.1606 8.17124e-14 
2022 81.0512 20.7663 19.0773 25.9867 26.0151 26.0197 26.0685 0.0257726 
2023 81.0512 20.7663 19.0773 25.8667 25.9309 25.9375 26.0246 0.0509436 
2024 81.0512 20.7663 19.0773 25.7567 25.865 25.8755 26.0294 0.0842766 
2025 81.0512 20.7663 19.0773 25.2389 25.4043 25.4155 25.6306 0.12585 
2026 81.0512 20.7663 19.0773 24.7363 24.9671 24.9845 25.28 0.174496 
2027 81.0512 20.7663 19.0773 24.2463 24.555 24.5734 24.9583 0.228828 
2028 81.0512 20.7663 19.0773 23.7928 24.188 24.2076 24.6927 0.285793 
2029 81.0512 20.7663 19.0773 23.3778 23.8648 23.8816 24.4809 0.346235 
2030 81.0512 20.7663 19.0773 22.9689 23.583 23.5912 24.2749 0.40729 
2031 81.0512 20.7663 19.0773 22.6217 23.3278 23.3323 24.1337 0.470386 
2032 81.0512 20.7663 19.0773 22.295 23.1053 23.1043 23.9706 0.533386 
2033 81.0512 20.7663 19.0773 22.0066 22.8876 22.9023 23.876 0.596331 
2034 81.0512 20.7663 19.0773 21.7363 22.6933 22.7215 23.7342 0.658662 
Alternative 2 Alternative  Stock: Model_1_goa_re_2021.dat
Catch Model_1_goa_re_2021.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2021  0 0.574153 0.615453 0.424885 0.424885 0.424885 0.424885 1.27676e-15 
2022  0 0.574153 0.615453 0.376003 0.376003 0.376003 0.376003 3.14169e-14 
2023  0 0.574153 0.615453 0.364902 0.364902 0.364902 0.364902 3.34404e-12 
2024  0 0.574153 0.615453 0.374617 0.374622 0.374622 0.37463 4.19165e-06 
2025  0 0.574153 0.615453 0.377047 0.377066 0.377068 0.377095 1.53546e-05 
2026  0 0.574153 0.615453 0.383223 0.383283 0.383288 0.383378 4.88313e-05 
2027  0 0.574153 0.615453 0.378617 0.378776 0.378793 0.37903 0.000130329 
2028  0 0.574153 0.615453 0.373943 0.374284 0.374327 0.374812 0.000279458 
2029  0 0.574153 0.615453 0.370723 0.371287 0.371348 0.372169 0.000454504 
2030  0 0.574153 0.615453 0.36827 0.369081 0.369134 0.370148 0.000601981 
